timestamp,can_id,byte_0,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7
17.2582,101,0,0,0,0,0,0,0,0
17.456049999999998,101,0,0,0,0,0,0,0,0
17.4562,111,205,227,173,62,0,18,144,127
17.654049999999998,101,0,0,0,0,0,0,0,0
17.65505,111,209,171,109,190,3,230,239,125
17.852149999999998,101,0,0,0,0,0,0,0,0
17.853199999999998,111,205,163,173,62,250,5,144,131
18.05005,101,0,0,0,0,0,0,0,0
18.051199999999998,111,201,211,173,62,254,1,112,129
18.24805,101,0,0,0,0,0,0,0,0
18.2491,111,205,211,173,62,3,18,80,125
18.4456,111,215,115,173,62,1,30,48,129
18.44625,101,0,0,0,0,0,0,0,0
18.6436,111,211,171,141,62,252,21,176,123
18.64425,101,0,0,0,0,0,0,0,0
18.8418,111,207,243,77,62,1,2,208,124
18.84245,101,0,0,0,0,0,0,0,0
19.0396,111,217,155,77,62,250,245,239,129
19.0402,101,0,0,0,0,0,0,0,0
19.2376,111,217,123,173,62,1,6,80,128
19.2382,101,0,0,0,0,0,0,0,0
19.4356,111,209,195,141,62,2,22,80,127
19.4362,101,0,0,0,0,0,0,0,0
19.633599999999998,111,209,211,237,189,0,14,80,127
19.6342,101,0,0,0,0,0,0,0,0
19.831799999999998,111,217,131,13,62,250,253,239,130
19.8324,101,0,0,0,0,0,0,0,0
20.0296,111,213,131,77,62,254,41,112,128
20.0302,101,0,0,0,0,0,0,0,0
20.2276,111,205,227,141,190,8,2,208,125
20.228199999999998,101,0,0,0,0,0,0,0,0
20.4256,111,211,211,109,190,1,246,15,128
20.426199999999998,101,0,0,0,0,0,0,0,0
20.6236,111,223,115,77,190,250,253,143,129
20.6242,101,0,0,0,0,0,0,0,0
20.8218,111,217,131,109,190,252,245,207,125
20.8224,101,0,0,0,0,0,0,0,0
21.0196,111,209,243,109,190,1,246,79,125
21.02025,101,0,0,0,0,0,0,0,0
21.217599999999997,111,217,147,205,62,252,253,143,128
21.218349999999997,101,0,0,0,0,0,0,0,0
21.415599999999998,111,207,219,141,62,252,9,112,130
21.416349999999998,101,0,0,0,0,0,0,0,0
21.613599999999998,111,213,195,77,62,1,10,48,127
21.614349999999998,101,0,0,0,0,0,0,0,0
21.8117,111,219,131,237,61,1,242,15,127
21.81245,101,0,0,0,0,0,0,0,0
22.0096,111,217,115,109,62,254,25,240,130
22.01035,101,0,0,0,0,0,0,0,0
22.2076,111,209,227,109,190,247,37,112,129
22.20835,101,0,0,0,0,0,0,0,0
22.4056,111,219,163,237,189,8,246,143,126
22.40635,101,0,0,0,0,0,0,0,0
22.6036,111,217,115,77,190,7,242,143,128
22.60435,101,0,0,0,0,0,0,0,0
22.8018,111,215,179,141,190,248,13,144,131
22.80255,101,0,0,0,0,0,0,0,0
22.999599999999997,111,215,235,109,190,254,1,112,127
23.000349999999997,101,0,0,0,0,0,0,0,0
23.197599999999998,111,221,131,45,62,254,217,143,125
23.198349999999998,101,0,0,0,0,0,0,0,0
23.395599999999998,111,219,115,77,62,253,5,240,130
23.396349999999998,101,0,0,0,0,0,0,0,0
23.5936,111,205,219,77,190,254,245,207,128
23.59435,101,0,0,0,0,0,0,0,0
23.79175,111,215,203,109,62,253,17,176,128
23.7927,101,0,0,0,0,0,0,0,0
23.9896,111,215,147,109,62,251,1,208,126
23.99025,101,0,0,0,0,0,0,0,0
24.1876,111,209,171,141,190,246,249,143,130
24.18825,101,0,0,0,0,0,0,0,0
24.3856,111,205,35,78,62,253,37,208,127
24.38625,101,0,0,0,0,0,0,0,0
24.5836,111,215,179,237,61,250,41,144,125
24.584249999999997,101,0,0,0,0,0,0,0,0
24.7819,111,197,227,205,190,252,173,143,132
24.78255,101,0,0,0,0,0,0,0,0
24.979599999999998,111,205,235,141,190,4,230,239,124
24.980449999999998,101,0,0,0,0,0,0,0,0
25.177599999999998,111,201,219,109,62,247,25,208,126
25.178449999999998,101,0,0,0,0,0,0,0,0
25.3756,111,97,204,46,57,198,204,249,2
25.37645,101,0,0,0,0,0,0,0,0
25.5736,111,111,52,143,182,249,213,47,130
25.57445,101,0,0,0,0,0,0,0,0
25.771749999999997,111,111,68,175,58,58,238,178,124
25.772599999999997,101,0,0,0,0,0,0,0,0
25.9696,111,95,116,207,58,23,250,144,128
25.97045,101,0,0,0,0,0,0,0,0
26.1676,111,121,20,207,57,240,229,142,130
26.16845,101,0,0,0,0,0,0,0,0
26.365599999999997,111,133,252,142,57,247,137,143,129
26.36645,101,0,0,0,0,0,0,0,0
26.563599999999997,111,103,68,111,58,5,190,48,125
26.564449999999997,101,0,0,0,0,0,0,0,0
26.761699999999998,111,103,116,47,186,3,50,240,129
26.762549999999997,101,0,0,0,0,0,0,0,0
26.9596,111,119,60,143,178,255,157,143,129
26.960449999999998,101,0,0,0,0,0,0,0,0
27.1576,111,233,91,175,189,158,150,11,253
27.15845,101,0,0,0,0,0,0,0,0
27.3556,111,219,139,206,190,88,78,239,129
27.3566,101,0,0,0,0,0,0,0,0
27.5536,111,229,163,173,188,10,254,46,134
27.554599999999997,101,0,0,0,0,0,0,0,0
27.7521,111,215,227,77,60,43,70,80,130
27.753049999999998,101,0,0,0,0,0,0,0,0
27.9496,111,207,3,46,61,41,90,208,125
27.950599999999998,101,0,0,0,0,0,0,0,0
28.147599999999997,111,223,155,173,189,26,242,143,127
28.1486,101,0,0,0,0,0,0,0,0
28.345599999999997,111,221,163,141,189,246,109,16,132
28.3466,101,0,0,0,0,0,0,0,0
28.543599999999998,111,217,171,45,61,11,38,176,126
28.5446,101,0,0,0,0,0,0,0,0
28.74185,111,219,179,173,61,243,41,48,128
28.939899999999998,101,0,0,0,0,0,0,0,0
28.9411,111,221,171,141,189,244,1,112,127
29.1379,101,0,0,0,0,0,0,0,0
29.1392,111,217,203,77,61,255,29,176,129
29.3359,101,0,0,0,0,0,0,0,0
29.3371,111,217,203,13,61,250,245,15,129
29.533849999999997,101,0,0,0,0,0,0,0,0
29.5351,111,217,187,141,61,4,226,111,128
29.732049999999997,101,0,0,0,0,0,0,0,0
29.733249999999998,111,219,203,77,61,10,222,111,129
29.92985,101,0,0,0,0,0,0,0,0
29.931099999999997,111,219,187,13,189,4,238,175,128
30.12785,101,0,0,0,0,0,0,0,0
30.129199999999997,111,221,155,13,61,5,218,175,128
30.32585,101,0,0,0,0,0,0,0,0
30.327099999999998,111,215,187,141,189,251,17,48,128
30.52385,101,0,0,0,0,0,0,0,0
30.5251,111,215,195,77,61,252,45,144,128
30.721999999999998,101,0,0,0,0,0,0,0,0
30.72325,111,219,179,77,189,249,29,208,127
30.91985,101,0,0,0,0,0,0,0,0
30.9211,111,215,179,109,189,252,229,111,127
31.11805,101,0,0,0,0,0,0,0,0
31.119249999999997,111,215,187,77,189,255,1,112,128
31.3161,101,0,0,0,0,0,0,0,0
31.3171,111,215,211,45,61,254,13,176,127
31.5141,101,0,0,0,0,0,0,0,0
31.5151,111,219,179,45,189,254,221,143,128
31.712249999999997,101,0,0,0,0,0,0,0,0
31.71325,111,215,203,77,189,4,26,16,128
31.9101,101,0,0,0,0,0,0,0,0
31.911099999999998,111,215,203,45,61,2,246,111,128
32.1081,101,0,0,0,0,0,0,0,0
32.1092,111,217,179,205,188,248,229,207,128
32.3061,101,0,0,0,0,0,0,0,0
32.3071,111,217,179,13,61,5,250,15,129
32.5041,101,0,0,0,0,0,0,0,0
32.5051,111,213,211,237,60,9,10,16,128
32.70225,101,0,0,0,0,0,0,0,0
32.70325,111,215,211,205,60,255,37,144,127
32.9001,101,0,0,0,0,0,0,0,0
32.9011,111,217,187,45,189,252,241,175,128
33.098099999999995,101,0,0,0,0,0,0,0,0
33.099199999999996,111,215,203,13,61,4,26,80,128
33.296099999999996,101,0,0,0,0,0,0,0,0
33.2971,111,213,227,45,61,253,253,207,127
33.494099999999996,101,0,0,0,0,0,0,0,0
33.4951,111,215,187,237,188,247,233,79,129
33.69195,111,215,211,237,60,255,241,207,128
33.69255,101,0,0,0,0,0,0,0,0
33.8896,111,217,203,13,61,2,14,208,127
33.89025,101,0,0,0,0,0,0,0,0
34.0876,111,217,179,205,60,254,5,112,127
34.088249999999995,101,0,0,0,0,0,0,0,0
34.285599999999995,111,215,203,237,60,243,1,16,128
34.286249999999995,101,0,0,0,0,0,0,0,0
34.4841,101,0,0,0,0,0,0,0,0
34.484249999999996,111,215,203,205,188,4,22,176,128
34.682249999999996,101,0,0,0,0,0,0,0,0
34.6824,111,215,195,45,189,2,22,240,127
34.8801,101,0,0,0,0,0,0,0,0
34.8806,111,215,195,13,61,244,249,47,128
35.0781,101,0,0,0,0,0,0,0,0
35.0792,111,215,211,237,60,2,250,207,128
35.2761,101,0,0,0,0,0,0,0,0
35.2771,111,217,203,13,61,8,18,48,127
35.4741,101,0,0,0,0,0,0,0,0
35.4751,111,219,171,141,60,250,5,176,127
35.67225,101,0,0,0,0,0,0,0,0
35.673249999999996,111,215,211,237,188,245,1,80,128
35.8701,101,0,0,0,0,0,0,0,0
35.8711,111,215,211,173,188,5,30,16,128
36.0681,101,0,0,0,0,0,0,0,0
36.06925,111,219,187,141,188,2,246,143,128
36.2661,101,0,0,0,0,0,0,0,0
36.2671,111,217,187,173,60,250,233,207,127
36.464099999999995,101,0,0,0,0,0,0,0,0
36.4651,111,215,203,205,60,10,242,143,130
36.6622,101,0,0,0,0,0,0,0,0
36.663199999999996,111,215,203,173,188,20,18,176,127
36.860099999999996,101,0,0,0,0,0,0,0,0
36.8611,111,215,171,45,61,245,241,207,128
37.058099999999996,101,0,0,0,0,0,0,0,0
37.05925,111,213,211,45,61,253,225,207,128
37.256099999999996,101,0,0,0,0,0,0,0,0
37.2571,111,211,227,173,60,8,38,48,128
37.453649999999996,111,215,195,205,60,0,230,111,128
37.45425,101,0,0,0,0,0,0,0,0
37.6518,111,217,179,13,61,8,26,80,127
37.65245,101,0,0,0,0,0,0,0,0
37.84965,111,211,219,109,61,6,18,112,129
37.850249999999996,101,0,0,0,0,0,0,0,0
38.04765,111,215,187,141,189,0,222,175,130
38.048249999999996,101,0,0,0,0,0,0,0,0
38.24565,111,215,171,77,189,251,29,80,128
38.246249999999996,101,0,0,0,0,0,0,0,0
38.44365,111,213,203,77,189,254,9,16,128
38.44425,101,0,0,0,0,0,0,0,0
38.64185,111,213,211,45,189,252,245,239,128
38.64245,101,0,0,0,0,0,0,0,0
38.83965,111,213,187,13,61,243,249,79,128
38.84025,101,0,0,0,0,0,0,0,0
39.03765,111,215,179,13,61,7,22,16,128
39.03825,101,0,0,0,0,0,0,0,0
39.23565,111,211,219,45,61,3,238,79,128
39.23625,101,0,0,0,0,0,0,0,0
39.4336,111,215,187,45,61,250,245,79,128
39.43425,101,0,0,0,0,0,0,0,0
39.6318,111,217,171,205,60,0,10,176,127
39.63245,101,0,0,0,0,0,0,0,0
39.8296,111,213,203,13,189,252,9,112,126
39.8304,101,0,0,0,0,0,0,0,0
40.0276,111,217,163,13,189,244,253,175,128
40.0284,101,0,0,0,0,0,0,0,0
40.22565,111,211,235,237,60,251,5,112,128
40.2264,101,0,0,0,0,0,0,0,0
40.423649999999995,111,213,211,237,188,0,22,48,128
40.4244,101,0,0,0,0,0,0,0,0
40.62175,111,217,179,237,188,250,253,15,127
40.622499999999995,101,0,0,0,0,0,0,0,0
40.819649999999996,111,213,195,237,188,243,253,175,128
40.8204,101,0,0,0,0,0,0,0,0
41.017649999999996,111,211,219,13,189,255,249,175,128
41.0184,101,0,0,0,0,0,0,0,0
41.21565,111,215,187,13,61,2,22,112,126
41.2164,101,0,0,0,0,0,0,0,0
41.41365,111,215,187,237,188,246,5,48,128
41.414249999999996,101,0,0,0,0,0,0,0,0
41.611799999999995,111,211,227,13,189,254,21,48,128
41.612449999999995,101,0,0,0,0,0,0,0,0
41.80965,111,215,203,205,60,2,30,112,127
41.810249999999996,101,0,0,0,0,0,0,0,0
42.00765,111,217,179,205,60,2,10,176,127
42.00825,101,0,0,0,0,0,0,0,0
42.20565,111,213,219,205,60,250,241,175,128
42.20625,101,0,0,0,0,0,0,0,0
42.40365,111,211,235,173,188,8,250,143,128
42.40425,101,0,0,0,0,0,0,0,0
42.6017,111,217,179,173,188,254,9,176,127
42.60235,101,0,0,0,0,0,0,0,0
42.79965,111,213,203,205,188,250,213,47,129
42.80025,101,0,0,0,0,0,0,0,0
42.99765,111,211,227,205,188,0,242,79,128
42.99825,101,0,0,0,0,0,0,0,0
43.19565,111,213,203,205,188,4,2,208,126
43.19625,101,0,0,0,0,0,0,0,0
43.39365,111,217,163,205,188,248,245,207,128
43.39425,101,0,0,0,0,0,0,0,0
43.591899999999995,111,211,227,173,60,255,5,208,126
43.592749999999995,101,0,0,0,0,0,0,0,0
43.789649999999995,111,215,203,205,60,252,237,15,128
43.7905,101,0,0,0,0,0,0,0,0
43.987649999999995,111,217,179,173,188,246,1,144,128
43.988499999999995,101,0,0,0,0,0,0,0,0
44.185649999999995,111,215,203,205,60,4,254,47,128
44.186499999999995,101,0,0,0,0,0,0,0,0
44.383649999999996,111,213,227,205,188,1,250,239,127
44.384499999999996,101,0,0,0,0,0,0,0,0
44.58175,111,215,203,237,188,245,241,47,128
44.5826,101,0,0,0,0,0,0,0,0
44.77965,111,215,187,205,188,0,38,144,127
44.780499999999996,101,0,0,0,0,0,0,0,0
44.97765,111,215,211,237,59,220,21,81,119
44.9785,101,0,0,0,0,0,0,0,0
45.17565,111,15,108,45,186,172,137,212,97
45.1765,101,0,0,0,0,0,0,0,0
45.37365,111,251,171,13,59,228,85,176,133
45.3745,101,0,0,0,0,0,0,0,0
45.57185,111,227,251,205,55,71,230,22,154
45.572649999999996,101,0,0,0,0,0,0,0,0
45.76965,111,211,147,206,191,39,65,165,146
45.7705,101,0,0,0,0,0,0,0,0
45.96765,111,151,91,110,184,38,253,204,175
45.9685,101,0,0,0,0,0,0,0,0
46.16565,111,169,99,206,183,208,173,172,123
46.16665,101,0,0,0,0,0,0,0,0
46.36365,111,167,43,78,59,45,26,77,127
46.364599999999996,101,0,0,0,0,0,0,0,0
46.561699999999995,111,173,227,173,63,89,34,51,102
46.5627,101,0,0,0,0,0,0,0,0
46.75965,111,171,43,13,60,245,249,147,90
46.7606,101,0,0,0,0,0,0,0,0
46.95765,111,221,99,77,190,16,190,80,115
46.9586,101,0,0,0,0,0,0,0,0
47.15565,111,3,244,236,61,234,185,175,127
47.1566,101,0,0,0,0,0,0,0,0
47.353649999999995,111,181,67,14,188,184,46,46,56
47.3546,101,0,0,0,0,0,0,0,0
47.5518,111,75,204,205,66,205,24,207,191
47.5528,101,0,0,0,0,0,0,0,0
47.749649999999995,111,27,76,78,187,232,113,110,124
47.75065,101,0,0,0,0,0,0,0,0
47.947649999999996,111,11,148,109,191,225,193,207,125
47.94865,101,0,0,0,0,0,0,0,0
48.145649999999996,111,33,52,13,64,240,249,143,131
48.14665,101,0,0,0,0,0,0,0,0
48.34365,111,33,60,141,62,171,93,109,154
48.344649999999994,101,0,0,0,0,0,0,0,0
48.5419,111,3,236,237,60,1,238,206,130
48.7399,101,0,0,0,0,0,0,0,0
48.74115,111,1,148,77,190,9,194,175,132
48.9379,101,0,0,0,0,0,0,0,0
48.939099999999996,111,255,139,205,61,240,73,80,129
49.1359,101,0,0,0,0,0,0,0,0
49.137249999999995,111,3,148,173,190,232,169,80,127
49.3339,101,0,0,0,0,0,0,0,0
49.33515,111,255,163,205,62,14,226,15,131
49.5321,101,0,0,0,0,0,0,0,0
49.53335,111,5,124,77,62,255,241,207,129
49.7299,101,0,0,0,0,0,0,0,0
49.73115,111,1,172,77,62,251,93,16,127
49.928149999999995,101,0,0,0,0,0,0,0,0
49.92915,111,1,164,45,190,252,21,208,127
50.126149999999996,101,0,0,0,0,0,0,0,0
50.12725,111,3,124,109,62,247,41,112,128
50.324149999999996,101,0,0,0,0,0,0,0,0
50.32515,111,1,148,173,62,8,22,144,127
50.52225,101,0,0,0,0,0,0,0,0
50.52325,111,1,164,109,190,255,221,15,129
50.720099999999995,101,0,0,0,0,0,0,0,0
50.721149999999994,111,3,140,141,190,245,245,239,128
50.918099999999995,101,0,0,0,0,0,0,0,0
50.919149999999995,111,1,132,109,62,253,5,112,127
51.116099999999996,101,0,0,0,0,0,0,0,0
51.1173,111,1,180,141,190,8,210,79,127
51.314099999999996,101,0,0,0,0,0,0,0,0
51.3151,111,1,156,109,190,248,205,239,128
51.512299999999996,101,0,0,0,0,0,0,0,0
51.5133,111,255,107,173,62,247,21,16,129
51.7099,101,0,0,0,0,0,0,0,0
51.711149999999996,111,255,171,141,190,14,6,144,127
51.9079,101,0,0,0,0,0,0,0,0
51.90915,111,255,163,77,62,0,238,143,128
52.1061,101,0,0,0,0,0,0,0,0
52.10725,111,1,148,77,62,247,9,112,129
52.3039,101,0,0,0,0,0,0,0,0
52.30515,111,1,156,141,62,9,66,208,126
52.5023,101,0,0,0,0,0,0,0,0
52.50335,111,5,124,13,62,1,6,80,128
52.70015,101,0,0,0,0,0,0,0,0
52.70115,111,1,148,77,62,248,245,111,129
52.89815,101,0,0,0,0,0,0,0,0
52.89915,111,3,188,77,190,2,18,240,127
53.096149999999994,101,0,0,0,0,0,0,0,0
53.097249999999995,111,3,132,13,62,5,246,175,128
53.294149999999995,101,0,0,0,0,0,0,0,0
53.29515,111,253,147,45,190,247,229,79,129
53.492349999999995,101,0,0,0,0,0,0,0,0
53.49335,111,255,179,13,190,247,9,208,129
53.6901,101,0,0,0,0,0,0,0,0
53.69115,111,1,172,237,61,9,6,112,127
53.888099999999994,101,0,0,0,0,0,0,0,0
53.88915,111,255,139,13,62,249,233,111,128
54.086099999999995,101,0,0,0,0,0,0,0,0
54.0873,111,1,164,45,190,242,13,80,129
54.284099999999995,101,0,0,0,0,0,0,0,0
54.285149999999994,111,255,155,205,189,10,10,240,126
54.48225,101,0,0,0,0,0,0,0,0
54.48325,111,255,123,77,62,251,229,79,128
54.680099999999996,101,0,0,0,0,0,0,0,0
54.681149999999995,111,255,155,13,190,246,1,48,129
54.87815,101,0,0,0,0,0,0,0,0
54.879149999999996,111,255,179,237,189,8,18,80,127
55.07615,101,0,0,0,0,0,0,0,0
55.07725,111,1,132,77,62,8,254,111,126
55.27415,101,0,0,0,0,0,0,0,0
55.27515,111,253,155,237,61,250,245,239,128
55.4723,101,0,0,0,0,0,0,0,0
55.473349999999996,111,3,164,237,189,252,233,15,129
55.67015,101,0,0,0,0,0,0,0,0
55.67115,111,255,155,45,62,7,234,15,127
55.86815,101,0,0,0,0,0,0,0,0
55.86915,111,253,123,77,62,243,213,143,129
56.06615,101,0,0,0,0,0,0,0,0
56.067249999999994,111,253,163,45,62,246,237,175,129
56.26365,111,253,187,237,61,245,189,111,129
56.2643,101,0,0,0,0,0,0,0,0
56.46185,111,251,131,77,190,240,5,240,129
56.46245,101,0,0,0,0,0,0,0,0
56.65965,111,255,155,237,61,11,2,240,126
56.6603,101,0,0,0,0,0,0,0,0
56.85765,111,255,155,237,61,251,245,79,128
56.8583,101,0,0,0,0,0,0,0,0
57.05565,111,253,123,109,190,244,13,144,129
57.0563,101,0,0,0,0,0,0,0,0
57.25365,111,251,139,13,190,9,2,16,128
57.2543,101,0,0,0,0,0,0,0,0
57.451899999999995,111,253,187,173,61,1,18,48,127
57.4525,101,0,0,0,0,0,0,0,0
57.649649999999994,111,253,147,13,62,247,37,176,128
57.650299999999994,101,0,0,0,0,0,0,0,0
57.847699999999996,111,251,155,237,61,5,246,207,127
57.848299999999995,101,0,0,0,0,0,0,0,0
58.0457,111,1,188,13,62,2,246,79,128
58.046299999999995,101,0,0,0,0,0,0,0,0
58.2437,111,251,163,77,62,247,1,176,129
58.244299999999996,101,0,0,0,0,0,0,0,0
58.442299999999996,101,0,0,0,0,0,0,0,0
58.443349999999995,111,251,139,237,61,254,1,144,129
58.6397,111,255,155,237,189,9,6,112,126
58.640299999999996,101,0,0,0,0,0,0,0,0
58.8377,111,253,139,205,189,246,233,15,129
58.8383,101,0,0,0,0,0,0,0,0
59.0357,111,251,187,173,189,246,245,175,129
59.0363,101,0,0,0,0,0,0,0,0
59.23365,111,251,171,205,189,7,242,79,127
59.2343,101,0,0,0,0,0,0,0,0
59.431799999999996,111,249,139,237,61,252,225,143,128
59.432449999999996,101,0,0,0,0,0,0,0,0
59.62965,111,249,163,205,61,241,249,111,130
59.6303,101,0,0,0,0,0,0,0,0
59.82765,111,249,187,237,189,12,242,111,127
59.8283,101,0,0,0,0,0,0,0,0
60.02565,111,249,123,13,190,5,226,79,127
60.0263,101,0,0,0,0,0,0,0,0
60.223699999999994,111,245,155,205,61,241,17,208,128
60.2243,101,0,0,0,0,0,0,0,0
60.4218,111,251,163,173,61,1,18,16,128
60.42245,101,0,0,0,0,0,0,0,0
60.619699999999995,111,249,147,45,190,8,14,144,125
60.6203,101,0,0,0,0,0,0,0,0
60.817699999999995,111,247,147,237,61,245,241,15,129
60.8183,101,0,0,0,0,0,0,0,0
61.015699999999995,111,249,195,237,61,3,2,112,127
61.016299999999994,101,0,0,0,0,0,0,0,0
61.213699999999996,111,249,131,237,189,9,214,79,127
61.214299999999994,101,0,0,0,0,0,0,0,0
61.4118,111,241,163,237,189,246,133,47,136
61.4124,101,0,0,0,0,0,0,0,0
61.6097,111,239,187,109,189,12,158,111,133
61.610299999999995,101,0,0,0,0,0,0,0,0
61.8077,111,233,155,205,61,6,246,175,126
61.808299999999996,101,0,0,0,0,0,0,0,0
62.0057,111,229,147,13,190,243,233,47,129
62.006299999999996,101,0,0,0,0,0,0,0,0
62.203649999999996,111,231,195,173,61,250,29,112,128
62.204299999999996,101,0,0,0,0,0,0,0,0
62.40195,111,235,171,109,61,244,33,112,128
62.40275,101,0,0,0,0,0,0,0,0
62.59965,111,233,123,237,61,250,9,240,128
62.6005,101,0,0,0,0,0,0,0,0
62.7977,111,233,179,141,61,14,34,176,125
62.7985,101,0,0,0,0,0,0,0,0
62.9957,111,235,179,141,61,246,205,175,129
62.9965,101,0,0,0,0,0,0,0,0
63.1937,111,233,139,205,189,247,1,16,130
63.1945,101,0,0,0,0,0,0,0,0
63.39185,111,235,187,109,61,13,10,48,126
63.392649999999996,101,0,0,0,0,0,0,0,0
63.5897,111,237,187,141,61,249,1,16,129
63.59055,101,0,0,0,0,0,0,0,0
63.787699999999994,111,237,123,141,61,239,181,239,131
63.7885,101,0,0,0,0,0,0,0,0
63.986,111,233,131,141,61,249,173,175,129
63.98685,101,0,0,0,0,0,0,0,0
64.1837,111,233,163,173,189,6,162,79,127
64.18455,101,0,0,0,0,0,0,0,0
64.3818,111,231,147,205,189,250,21,16,130
64.38265,101,0,0,0,0,0,0,0,0
64.5797,111,231,171,109,61,14,54,144,125
64.58055,101,0,0,0,0,0,0,0,0
64.7777,111,235,203,77,61,2,198,15,129
64.77855,101,0,0,0,0,0,0,0,0
64.9757,111,231,171,109,189,244,1,144,130
64.97664999999999,101,0,0,0,0,0,0,0,0
65.1737,111,231,235,109,61,13,6,176,126
65.1747,101,0,0,0,0,0,0,0,0
65.3719,111,233,139,141,61,11,10,208,126
65.37285,101,0,0,0,0,0,0,0,0
65.5697,111,231,155,45,189,238,253,111,130
65.5707,101,0,0,0,0,0,0,0,0
65.76769999999999,111,231,235,45,189,1,34,144,127
65.7687,101,0,0,0,0,0,0,0,0
65.9657,111,233,187,77,189,16,6,16,125
65.96665,101,0,0,0,0,0,0,0,0
66.16369999999999,111,229,147,141,61,245,233,175,129
66.16465,101,0,0,0,0,0,0,0,0
66.36185,111,229,219,237,60,0,6,240,127
66.3628,101,0,0,0,0,0,0,0,0
66.55969999999999,111,231,171,109,189,10,18,80,126
66.56065,101,0,0,0,0,0,0,0,0
66.7577,111,229,147,141,61,241,229,175,129
66.75865,101,0,0,0,0,0,0,0,0
66.9557,111,229,227,45,61,247,241,47,129
66.95665,101,0,0,0,0,0,0,0,0
67.1537,111,233,171,45,61,8,6,176,126
67.15465,101,0,0,0,0,0,0,0,0
67.3519,111,229,163,141,189,243,1,144,128
67.35285,101,0,0,0,0,0,0,0,0
67.5497,111,229,219,45,189,244,9,80,129
67.55069999999999,101,0,0,0,0,0,0,0,0
67.7477,111,233,171,237,60,13,242,207,126
67.7487,101,0,0,0,0,0,0,0,0
67.9457,111,227,147,109,189,249,241,143,128
67.94669999999999,101,0,0,0,0,0,0,0,0
68.1437,111,227,187,13,189,241,249,111,130
68.34235,101,0,0,0,0,0,0,0,0
68.34335,111,227,203,45,189,251,253,47,128
68.53994999999999,101,0,0,0,0,0,0,0,0
68.54115,111,227,139,141,61,250,245,15,128
68.73795,101,0,0,0,0,0,0,0,0
68.73915,111,227,195,45,61,10,30,176,126
68.93594999999999,101,0,0,0,0,0,0,0,0
68.93715,111,233,195,45,61,2,226,239,127
69.13395,101,0,0,0,0,0,0,0,0
69.1353,111,231,147,141,61,242,5,240,129
69.3321,101,0,0,0,0,0,0,0,0
69.33335,111,229,171,13,189,5,14,144,127
69.52995,101,0,0,0,0,0,0,0,0
69.5312,111,233,203,109,189,255,5,112,128
69.72794999999999,101,0,0,0,0,0,0,0,0
69.72919999999999,111,231,131,205,61,242,5,112,130
69.92595,101,0,0,0,0,0,0,0,0
69.9272,111,227,171,45,61,11,250,239,126
70.12395,101,0,0,0,0,0,0,0,0
70.1253,111,233,211,13,189,10,238,239,126
70.32209999999999,101,0,0,0,0,0,0,0,0
70.32334999999999,111,231,139,141,189,240,233,239,129
70.51995,101,0,0,0,0,0,0,0,0
70.5212,111,225,179,141,189,11,14,16,128
70.71795,101,0,0,0,0,0,0,0,0
70.7192,111,233,187,173,61,14,38,208,125
70.91595,101,0,0,0,0,0,0,0,0
70.9172,111,229,171,45,62,245,245,111,130
71.11415,101,0,0,0,0,0,0,0,0
71.11534999999999,111,233,195,77,189,4,234,79,128
71.3123,101,0,0,0,0,0,0,0,0
71.3133,111,229,163,237,61,11,246,79,125
71.51015,101,0,0,0,0,0,0,0,0
71.51115,111,227,163,205,61,243,237,47,129
71.70815,101,0,0,0,0,0,0,0,0
71.7092,111,233,171,141,61,5,238,15,128
71.90615,101,0,0,0,0,0,0,0,0
71.9072,111,229,163,173,61,14,234,207,125
72.10419999999999,101,0,0,0,0,0,0,0,0
72.1053,111,227,147,205,61,243,233,111,129
72.30245,101,0,0,0,0,0,0,0,0
72.30345,111,231,187,109,61,249,241,143,129
72.50019999999999,101,0,0,0,0,0,0,0,0
72.5012,111,229,179,141,61,12,234,47,126
72.6982,101,0,0,0,0,0,0,0,0
72.69919999999999,111,225,155,173,61,243,245,239,128
72.8962,101,0,0,0,0,0,0,0,0
72.8972,111,229,203,77,189,247,229,207,129
73.0942,101,0,0,0,0,0,0,0,0
73.0953,111,227,195,141,189,12,210,207,126
73.29235,101,0,0,0,0,0,0,0,0
73.29335,111,225,155,173,189,243,245,15,129
73.49015,101,0,0,0,0,0,0,0,0
73.49119999999999,111,227,203,77,189,246,253,111,129
73.68815,101,0,0,0,0,0,0,0,0
73.6892,111,227,195,45,61,16,138,207,127
73.88615,101,0,0,0,0,0,0,0,0
73.88719999999999,111,225,171,109,189,243,229,207,129
74.08415,101,0,0,0,0,0,0,0,0
74.08534999999999,111,227,195,45,189,246,13,176,128
74.28235,101,0,0,0,0,0,0,0,0
74.2834,111,225,179,141,189,17,230,79,125
74.48015,101,0,0,0,0,0,0,0,0
74.4812,111,221,171,205,61,250,185,143,128
74.67819999999999,101,0,0,0,0,0,0,0,0
74.6792,111,227,171,205,61,14,70,240,124
74.8757,111,229,179,109,61,240,9,48,128
74.87635,101,0,0,0,0,0,0,0,0
75.07419999999999,101,0,0,0,0,0,0,0,0
75.07435,111,227,139,205,61,247,1,112,129
75.27239999999999,101,0,0,0,0,0,0,0,0
75.27255,111,227,187,141,61,10,6,48,126
