"timestamp","file_name","byte_4","byte_4_diff","driving_state"
"39.945699999999995","00000001-69B82837.MF4","249","6.0","idle"
"40.143699999999995","00000001-69B82837.MF4","2","247.0","driving"
"40.34165","00000001-69B82837.MF4","70","68.0","driving"
"40.53985","00000001-69B82837.MF4","11","59.0","driving"
"40.737649999999995","00000001-69B82837.MF4","4","7.0","idle"
"40.9357","00000001-69B82837.MF4","7","3.0","idle"
"41.1337","00000001-69B82837.MF4","195","188.0","driving"
"41.3317","00000001-69B82837.MF4","244","49.0","driving"
"41.529849999999996","00000001-69B82837.MF4","35","209.0","driving"
"41.7277","00000001-69B82837.MF4","7","28.0","driving"
"41.9257","00000001-69B82837.MF4","253","246.0","driving"
"42.1237","00000001-69B82837.MF4","251","2.0","idle"
"42.3217","00000001-69B82837.MF4","252","1.0","idle"
"42.51985","00000001-69B82837.MF4","254","2.0","idle"
"42.7177","00000001-69B82837.MF4","4","250.0","driving"
"42.9157","00000001-69B82837.MF4","3","1.0","idle"
"43.1137","00000001-69B82837.MF4","4","1.0","idle"
"43.311699999999995","00000001-69B82837.MF4","3","1.0","idle"
"43.509899999999995","00000001-69B82837.MF4","5","2.0","idle"
"43.707699999999996","00000001-69B82837.MF4","1","4.0","idle"
"43.905699999999996","00000001-69B82837.MF4","3","2.0","idle"
"44.103699999999996","00000001-69B82837.MF4","3","0.0","idle"
"44.3017","00000001-69B82837.MF4","1","2.0","idle"
"44.4998","00000001-69B82837.MF4","0","1.0","idle"
"44.6977","00000001-69B82837.MF4","254","254.0","driving"
"44.8957","00000001-69B82837.MF4","253","1.0","idle"
"45.0937","00000001-69B82837.MF4","254","1.0","idle"
"45.2917","00000001-69B82837.MF4","249","5.0","idle"
"45.68775","00000001-69B82837.MF4","4","245.0","driving"
"45.8857","00000001-69B82837.MF4","2","2.0","idle"
"46.0837","00000001-69B82837.MF4","244","242.0","driving"
"46.2817","00000001-69B82837.MF4","254","10.0","idle"
"46.479749999999996","00000001-69B82837.MF4","3","251.0","driving"
"46.677699999999994","00000001-69B82837.MF4","255","252.0","driving"
"46.875699999999995","00000001-69B82837.MF4","255","0.0","idle"
"47.073699999999995","00000001-69B82837.MF4","253","2.0","idle"
"47.271699999999996","00000001-69B82837.MF4","249","4.0","idle"
"47.47005","00000001-69B82837.MF4","252","3.0","idle"
"47.667699999999996","00000001-69B82837.MF4","252","0.0","idle"
"47.8657","00000001-69B82837.MF4","255","3.0","idle"
"48.0637","00000001-69B82837.MF4","254","1.0","idle"
"48.2617","00000001-69B82837.MF4","251","3.0","idle"
"48.4598","00000001-69B82837.MF4","255","4.0","idle"
"48.6577","00000001-69B82837.MF4","2","253.0","driving"
"48.8557","00000001-69B82837.MF4","5","3.0","idle"
"49.0537","00000001-69B82837.MF4","14","9.0","idle"
"49.2532","00000001-69B82837.MF4","7","7.0","idle"
"49.451299999999996","00000001-69B82837.MF4","255","248.0","driving"
"49.6492","00000001-69B82837.MF4","248","7.0","idle"
"49.8472","00000001-69B82837.MF4","251","3.0","idle"
"50.0453","00000001-69B82837.MF4","255","4.0","idle"
"50.243199999999995","00000001-69B82837.MF4","6","249.0","driving"
"50.4413","00000001-69B82837.MF4","3","3.0","idle"
"50.639199999999995","00000001-69B82837.MF4","3","0.0","idle"
"50.837199999999996","00000001-69B82837.MF4","0","3.0","idle"
"51.03535","00000001-69B82837.MF4","251","251.0","driving"
"51.2332","00000001-69B82837.MF4","0","251.0","driving"
"51.4314","00000001-69B82837.MF4","252","252.0","driving"
"51.6292","00000001-69B82837.MF4","254","2.0","idle"
"51.8272","00000001-69B82837.MF4","253","1.0","idle"
"52.025349999999996","00000001-69B82837.MF4","252","1.0","idle"
"52.2232","00000001-69B82837.MF4","1","251.0","driving"
"52.42135","00000001-69B82837.MF4","255","254.0","driving"
"52.6192","00000001-69B82837.MF4","3","252.0","driving"
"52.8172","00000001-69B82837.MF4","0","3.0","idle"
"53.01535","00000001-69B82837.MF4","255","255.0","driving"
"53.2132","00000001-69B82837.MF4","255","0.0","idle"
"53.4114","00000001-69B82837.MF4","251","4.0","idle"
"53.609199999999994","00000001-69B82837.MF4","254","3.0","idle"
"53.807199999999995","00000001-69B82837.MF4","252","2.0","idle"
"54.00535","00000001-69B82837.MF4","254","2.0","idle"
"54.203199999999995","00000001-69B82837.MF4","251","3.0","idle"
"54.39985","00000001-69B82837.MF4","252","1.0","idle"
"54.597699999999996","00000001-69B82837.MF4","1","251.0","driving"
"54.7957","00000001-69B82837.MF4","1","0.0","idle"
"54.99375","00000001-69B82837.MF4","5","4.0","idle"
"55.19175","00000001-69B82837.MF4","3","2.0","idle"
"55.38995","00000001-69B82837.MF4","2","1.0","idle"
"55.58775","00000001-69B82837.MF4","254","252.0","driving"
"55.78575","00000001-69B82837.MF4","252","2.0","idle"
"55.98375","00000001-69B82837.MF4","255","3.0","idle"
"56.18235","00000001-69B82837.MF4","255","0.0","idle"
"56.381299999999996","00000001-69B82837.MF4","3","252.0","driving"
"56.5792","00000001-69B82837.MF4","2","1.0","idle"
"56.7772","00000001-69B82837.MF4","2","0.0","idle"
"56.97535","00000001-69B82837.MF4","252","250.0","driving"
"57.173199999999994","00000001-69B82837.MF4","247","5.0","idle"
"57.371649999999995","00000001-69B82837.MF4","254","7.0","idle"
"57.569199999999995","00000001-69B82837.MF4","254","0.0","idle"
"57.767199999999995","00000001-69B82837.MF4","254","0.0","idle"
"57.96535","00000001-69B82837.MF4","252","2.0","idle"
"58.16325","00000001-69B82837.MF4","252","0.0","idle"
"58.3598","00000001-69B82837.MF4","2","250.0","driving"
"58.55775","00000001-69B82837.MF4","0","2.0","idle"
"58.75575","00000001-69B82837.MF4","253","253.0","driving"
"58.95375","00000001-69B82837.MF4","252","1.0","idle"
"59.15175","00000001-69B82837.MF4","253","1.0","idle"
"59.3499","00000001-69B82837.MF4","255","2.0","idle"
"59.54775","00000001-69B82837.MF4","252","3.0","idle"
"59.745749999999994","00000001-69B82837.MF4","254","2.0","idle"
"59.943749999999994","00000001-69B82837.MF4","251","3.0","idle"
"60.141749999999995","00000001-69B82837.MF4","251","0.0","idle"
"60.3399","00000001-69B82837.MF4","254","3.0","idle"
"60.537749999999996","00000001-69B82837.MF4","255","1.0","idle"
"60.735749999999996","00000001-69B82837.MF4","4","251.0","driving"
"60.933749999999996","00000001-69B82837.MF4","4","0.0","idle"
"61.13175","00000001-69B82837.MF4","5","1.0","idle"
"61.32995","00000001-69B82837.MF4","0","5.0","idle"
"61.52775","00000001-69B82837.MF4","254","254.0","driving"
"61.72575","00000001-69B82837.MF4","254","0.0","idle"
"61.92375","00000001-69B82837.MF4","254","0.0","idle"
"62.12175","00000001-69B82837.MF4","1","253.0","driving"
"62.31995","00000001-69B82837.MF4","1","0.0","idle"
"62.51775","00000001-69B82837.MF4","3","2.0","idle"
"62.71575","00000001-69B82837.MF4","255","252.0","driving"
"62.91375","00000001-69B82837.MF4","254","1.0","idle"
"63.11175","00000001-69B82837.MF4","254","0.0","idle"
"63.30995","00000001-69B82837.MF4","251","3.0","idle"
"63.507749999999994","00000001-69B82837.MF4","254","3.0","idle"
"63.705749999999995","00000001-69B82837.MF4","251","3.0","idle"
"63.903749999999995","00000001-69B82837.MF4","251","0.0","idle"
"64.10175","00000001-69B82837.MF4","251","0.0","idle"
"64.29984999999999","00000001-69B82837.MF4","252","1.0","idle"
"64.49775","00000001-69B82837.MF4","1","251.0","driving"
"64.69575","00000001-69B82837.MF4","255","254.0","driving"
"64.89375","00000001-69B82837.MF4","249","6.0","idle"
"65.09174999999999","00000001-69B82837.MF4","10","239.0","driving"
"65.28994999999999","00000001-69B82837.MF4","226","216.0","driving"
"65.48774999999999","00000001-69B82837.MF4","3","223.0","driving"
"65.68575","00000001-69B82837.MF4","64","61.0","driving"
"65.88374999999999","00000001-69B82837.MF4","216","152.0","driving"
"66.08175","00000001-69B82837.MF4","68","148.0","driving"
"66.27995","00000001-69B82837.MF4","227","159.0","driving"
"66.47775","00000001-69B82837.MF4","172","55.0","driving"
"66.6758","00000001-69B82837.MF4","145","27.0","driving"
"66.8738","00000001-69B82837.MF4","219","74.0","driving"
"67.0718","00000001-69B82837.MF4","10","209.0","driving"
"67.27","00000001-69B82837.MF4","251","241.0","driving"
"67.46775","00000001-69B82837.MF4","223","28.0","driving"
"67.66575","00000001-69B82837.MF4","135","88.0","driving"
"67.86375","00000001-69B82837.MF4","215","80.0","driving"
"68.06175","00000001-69B82837.MF4","12","203.0","driving"
"68.2599","00000001-69B82837.MF4","221","209.0","driving"
"68.45774999999999","00000001-69B82837.MF4","68","153.0","driving"
"68.65575","00000001-69B82837.MF4","53","15.0","idle"
"68.85374999999999","00000001-69B82837.MF4","209","156.0","driving"
"69.0534","00000001-69B82837.MF4","251","42.0","driving"
"69.25135","00000001-69B82837.MF4","253","2.0","idle"
"69.44924999999999","00000001-69B82837.MF4","251","2.0","idle"
"69.64725","00000001-69B82837.MF4","252","1.0","idle"
"69.84525","00000001-69B82837.MF4","250","2.0","idle"
"70.04339999999999","00000001-69B82837.MF4","253","3.0","idle"
"70.24145","00000001-69B82837.MF4","1","252.0","driving"
"70.43925","00000001-69B82837.MF4","0","1.0","idle"
"70.63725","00000001-69B82837.MF4","0","0.0","idle"
"70.83525","00000001-69B82837.MF4","253","253.0","driving"
"71.0334","00000001-69B82837.MF4","253","0.0","idle"
"71.2315","00000001-69B82837.MF4","253","0.0","idle"
"71.42925","00000001-69B82837.MF4","251","2.0","idle"
"71.62725","00000001-69B82837.MF4","251","0.0","idle"
"71.82525","00000001-69B82837.MF4","250","1.0","idle"
"72.0234","00000001-69B82837.MF4","252","2.0","idle"
"72.2214","00000001-69B82837.MF4","253","1.0","idle"
"72.41924999999999","00000001-69B82837.MF4","0","253.0","driving"
"72.61725","00000001-69B82837.MF4","3","3.0","idle"
"72.8153","00000001-69B82837.MF4","3","0.0","idle"
"73.01339999999999","00000001-69B82837.MF4","8","5.0","idle"
"73.21055","00000001-69B82837.MF4","3","5.0","idle"
"73.40925","00000001-69B82837.MF4","2","1.0","idle"
"73.60725","00000001-69B82837.MF4","253","251.0","driving"
"73.80525","00000001-69B82837.MF4","252","1.0","idle"
"74.0034","00000001-69B82837.MF4","254","2.0","idle"
"74.20139999999999","00000001-69B82837.MF4","253","1.0","idle"
"74.39925","00000001-69B82837.MF4","0","253.0","driving"
"74.59725","00000001-69B82837.MF4","254","254.0","driving"
"74.79525","00000001-69B82837.MF4","255","1.0","idle"
"74.9934","00000001-69B82837.MF4","253","2.0","idle"
"75.19145","00000001-69B82837.MF4","253","0.0","idle"
"75.38929999999999","00000001-69B82837.MF4","253","0.0","idle"
"75.5873","00000001-69B82837.MF4","249","4.0","idle"
"75.78529999999999","00000001-69B82837.MF4","251","2.0","idle"
"75.9834","00000001-69B82837.MF4","250","1.0","idle"
"76.1815","00000001-69B82837.MF4","253","3.0","idle"
"76.37925","00000001-69B82837.MF4","0","253.0","driving"
"76.57724999999999","00000001-69B82837.MF4","2","2.0","idle"
"76.77525","00000001-69B82837.MF4","6","4.0","idle"
"76.9718","00000001-69B82837.MF4","255","249.0","driving"
"77.17","00000001-69B82837.MF4","253","2.0","idle"
"77.3678","00000001-69B82837.MF4","254","1.0","idle"
"77.5658","00000001-69B82837.MF4","251","3.0","idle"
"77.7638","00000001-69B82837.MF4","251","0.0","idle"
"77.9618","00000001-69B82837.MF4","248","3.0","idle"
"78.15995","00000001-69B82837.MF4","253","5.0","idle"
"78.3578","00000001-69B82837.MF4","254","1.0","idle"
"78.55579999999999","00000001-69B82837.MF4","1","253.0","driving"
"78.7538","00000001-69B82837.MF4","6","5.0","idle"
"78.95179999999999","00000001-69B82837.MF4","5","1.0","idle"
"79.14994999999999","00000001-69B82837.MF4","5","0.0","idle"
"79.34779999999999","00000001-69B82837.MF4","3","2.0","idle"
"79.5458","00000001-69B82837.MF4","0","3.0","idle"
"79.7438","00000001-69B82837.MF4","255","255.0","driving"
"79.9418","00000001-69B82837.MF4","253","2.0","idle"
"80.14","00000001-69B82837.MF4","255","2.0","idle"
"80.3378","00000001-69B82837.MF4","253","2.0","idle"
"80.5358","00000001-69B82837.MF4","1","252.0","driving"
"80.73384999999999","00000001-69B82837.MF4","254","253.0","driving"
"80.9318","00000001-69B82837.MF4","253","1.0","idle"
"81.13005","00000001-69B82837.MF4","254","1.0","idle"
"81.3278","00000001-69B82837.MF4","252","2.0","idle"
"81.52579999999999","00000001-69B82837.MF4","2","250.0","driving"
"81.7238","00000001-69B82837.MF4","255","253.0","driving"
"81.92179999999999","00000001-69B82837.MF4","151","104.0","driving"
"82.11995","00000001-69B82837.MF4","78","73.0","driving"
"82.31779999999999","00000001-69B82837.MF4","146","68.0","driving"
"82.5158","00000001-69B82837.MF4","81","65.0","driving"
"82.71379999999999","00000001-69B82837.MF4","47","34.0","driving"
"82.9118","00000001-69B82837.MF4","232","185.0","driving"
"83.10995","00000001-69B82837.MF4","251","19.0","idle"
"83.30785","00000001-69B82837.MF4","250","1.0","idle"
"83.50585","00000001-69B82837.MF4","2","248.0","driving"
"83.70385","00000001-69B82837.MF4","250","248.0","driving"
"83.9018","00000001-69B82837.MF4","254","4.0","idle"
"84.1","00000001-69B82837.MF4","1","253.0","driving"
"84.2978","00000001-69B82837.MF4","250","249.0","driving"
"84.4958","00000001-69B82837.MF4","180","70.0","driving"
"84.6938","00000001-69B82837.MF4","20","160.0","driving"
"84.89179999999999","00000001-69B82837.MF4","243","223.0","driving"
"85.08999999999999","00000001-69B82837.MF4","72","171.0","driving"
"85.28779999999999","00000001-69B82837.MF4","3","69.0","driving"
"85.48585","00000001-69B82837.MF4","40","37.0","driving"
"85.68384999999999","00000001-69B82837.MF4","10","30.0","driving"
"85.88185","00000001-69B82837.MF4","139","129.0","driving"
"86.0801","00000001-69B82837.MF4","252","113.0","driving"
"86.27785","00000001-69B82837.MF4","69","183.0","driving"
"86.47585","00000001-69B82837.MF4","82","13.0","idle"
"86.67385","00000001-69B82837.MF4","209","127.0","driving"
"86.87185","00000001-69B82837.MF4","244","35.0","driving"
"87.07","00000001-69B82837.MF4","255","11.0","idle"
"87.2678","00000001-69B82837.MF4","252","3.0","idle"
"87.4658","00000001-69B82837.MF4","249","3.0","idle"
"87.6638","00000001-69B82837.MF4","252","3.0","idle"
"87.86184999999999","00000001-69B82837.MF4","26","226.0","driving"
"88.05995","00000001-69B82837.MF4","208","182.0","driving"
"88.25784999999999","00000001-69B82837.MF4","4","204.0","driving"
"88.45585","00000001-69B82837.MF4","249","245.0","driving"
"88.65384999999999","00000001-69B82837.MF4","4","245.0","driving"
"88.85329999999999","00000001-69B82837.MF4","3","1.0","idle"
"89.05154999999999","00000001-69B82837.MF4","248","245.0","driving"
"89.24934999999999","00000001-69B82837.MF4","239","9.0","idle"
"89.44735","00000001-69B82837.MF4","8","231.0","driving"
"89.64529999999999","00000001-69B82837.MF4","246","238.0","driving"
"89.8433","00000001-69B82837.MF4","2","244.0","driving"
"90.0416","00000001-69B82837.MF4","2","0.0","idle"
"90.2393","00000001-69B82837.MF4","1","1.0","idle"
"90.4373","00000001-69B82837.MF4","4","3.0","idle"
"90.6353","00000001-69B82837.MF4","3","1.0","idle"
"90.8333","00000001-69B82837.MF4","5","2.0","idle"
"91.03165","00000001-69B82837.MF4","254","249.0","driving"
"91.22935","00000001-69B82837.MF4","254","0.0","idle"
"91.42734999999999","00000001-69B82837.MF4","252","2.0","idle"
"91.62535","00000001-69B82837.MF4","3","249.0","driving"
"91.82334999999999","00000001-69B82837.MF4","8","5.0","idle"
"92.02159999999999","00000001-69B82837.MF4","5","3.0","idle"
"92.21934999999999","00000001-69B82837.MF4","1","4.0","idle"
"92.41735","00000001-69B82837.MF4","244","243.0","driving"
"92.61534999999999","00000001-69B82837.MF4","3","241.0","driving"
"92.8133","00000001-69B82837.MF4","144","141.0","driving"
"93.01164999999999","00000001-69B82837.MF4","10","134.0","driving"
"93.2093","00000001-69B82837.MF4","2","8.0","idle"
"93.40729999999999","00000001-69B82837.MF4","2","0.0","idle"
"93.6053","00000001-69B82837.MF4","252","250.0","driving"
"93.80335","00000001-69B82837.MF4","1","251.0","driving"
"94.00155","00000001-69B82837.MF4","248","247.0","driving"
"94.19935","00000001-69B82837.MF4","4","244.0","driving"
"94.39734999999999","00000001-69B82837.MF4","7","3.0","idle"
"94.59535","00000001-69B82837.MF4","252","245.0","driving"
"94.79334999999999","00000001-69B82837.MF4","7","245.0","driving"
"94.99175","00000001-69B82837.MF4","21","14.0","idle"
"95.18934999999999","00000001-69B82837.MF4","193","172.0","driving"
"95.38735","00000001-69B82837.MF4","252","59.0","driving"
"95.58534999999999","00000001-69B82837.MF4","252","0.0","idle"
"95.78184999999999","00000001-69B82837.MF4","13","239.0","driving"
"95.97995","00000001-69B82837.MF4","255","242.0","driving"
"96.17784999999999","00000001-69B82837.MF4","254","1.0","idle"
"96.37644999999999","00000001-69B82837.MF4","4","250.0","driving"
"96.5745","00000001-69B82837.MF4","4","0.0","idle"
"96.77335","00000001-69B82837.MF4","3","1.0","idle"
"96.9717","00000001-69B82837.MF4","0","3.0","idle"
"97.16935","00000001-69B82837.MF4","252","252.0","driving"
"97.36735","00000001-69B82837.MF4","251","1.0","idle"
"97.56535","00000001-69B82837.MF4","250","1.0","idle"
"97.76335","00000001-69B82837.MF4","254","4.0","idle"
"97.96159999999999","00000001-69B82837.MF4","254","0.0","idle"
"98.15785","00000001-69B82837.MF4","1","253.0","driving"
"98.35584999999999","00000001-69B82837.MF4","3","2.0","idle"
"98.55385","00000001-69B82837.MF4","255","252.0","driving"
"98.75184999999999","00000001-69B82837.MF4","1","254.0","driving"
"98.95004999999999","00000001-69B82837.MF4","254","253.0","driving"
"99.14784999999999","00000001-69B82837.MF4","255","1.0","idle"
"99.3459","00000001-69B82837.MF4","252","3.0","idle"
"99.5439","00000001-69B82837.MF4","251","1.0","idle"
"99.7419","00000001-69B82837.MF4","251","0.0","idle"
"99.94005","00000001-69B82837.MF4","250","1.0","idle"
"100.1379","00000001-69B82837.MF4","255","5.0","idle"
"100.3359","00000001-69B82837.MF4","2","253.0","driving"
"100.53385","00000001-69B82837.MF4","5","3.0","idle"
"100.73185","00000001-69B82837.MF4","3","2.0","idle"
"100.93005","00000001-69B82837.MF4","255","252.0","driving"
"101.12785","00000001-69B82837.MF4","253","2.0","idle"
"101.32584999999999","00000001-69B82837.MF4","251","2.0","idle"
"101.5239","00000001-69B82837.MF4","254","3.0","idle"
"101.72189999999999","00000001-69B82837.MF4","255","1.0","idle"
"101.92","00000001-69B82837.MF4","252","3.0","idle"
"102.11789999999999","00000001-69B82837.MF4","254","2.0","idle"
"102.3159","00000001-69B82837.MF4","1","253.0","driving"
"102.51389999999999","00000001-69B82837.MF4","3","2.0","idle"
"102.7119","00000001-69B82837.MF4","4","1.0","idle"
"102.91015","00000001-69B82837.MF4","2","2.0","idle"
"103.1079","00000001-69B82837.MF4","252","250.0","driving"
"103.3059","00000001-69B82837.MF4","251","1.0","idle"
"103.5039","00000001-69B82837.MF4","252","1.0","idle"
"103.70185","00000001-69B82837.MF4","253","1.0","idle"
"103.89994999999999","00000001-69B82837.MF4","0","253.0","driving"
"104.0979","00000001-69B82837.MF4","0","0.0","idle"
"104.29589999999999","00000001-69B82837.MF4","0","0.0","idle"
"104.4939","00000001-69B82837.MF4","3","3.0","idle"
"104.69189999999999","00000001-69B82837.MF4","231","228.0","driving"
"104.89014999999999","00000001-69B82837.MF4","215","16.0","idle"
"105.08789999999999","00000001-69B82837.MF4","183","32.0","driving"
"105.2859","00000001-69B82837.MF4","91","92.0","driving"
"105.48389999999999","00000001-69B82837.MF4","13","78.0","driving"
"105.6819","00000001-69B82837.MF4","249","236.0","driving"
"105.87995","00000001-69B82837.MF4","132","117.0","driving"
"106.0779","00000001-69B82837.MF4","12","120.0","driving"
"106.2759","00000001-69B82837.MF4","148","136.0","driving"
"106.4739","00000001-69B82837.MF4","192","44.0","driving"
"106.6719","00000001-69B82837.MF4","17","175.0","driving"
"106.8701","00000001-69B82837.MF4","178","161.0","driving"
"107.0679","00000001-69B82837.MF4","78","100.0","driving"
"107.2659","00000001-69B82837.MF4","226","148.0","driving"
"107.4639","00000001-69B82837.MF4","242","16.0","idle"
"107.66189999999999","00000001-69B82837.MF4","245","3.0","idle"
"107.86","00000001-69B82837.MF4","222","23.0","driving"
"108.05789999999999","00000001-69B82837.MF4","218","4.0","idle"
"108.2559","00000001-69B82837.MF4","241","23.0","driving"
"108.45389999999999","00000001-69B82837.MF4","248","7.0","idle"
"108.6519","00000001-69B82837.MF4","7","241.0","driving"
"108.85159999999999","00000001-69B82837.MF4","0","7.0","idle"
"109.0495","00000001-69B82837.MF4","253","253.0","driving"
"109.2474","00000001-69B82837.MF4","252","1.0","idle"
"109.44534999999999","00000001-69B82837.MF4","248","4.0","idle"
"109.64335","00000001-69B82837.MF4","0","248.0","driving"
"109.8416","00000001-69B82837.MF4","251","251.0","driving"
"110.03949999999999","00000001-69B82837.MF4","255","4.0","idle"
"110.2374","00000001-69B82837.MF4","252","3.0","idle"
"110.4354","00000001-69B82837.MF4","3","249.0","driving"
"110.6334","00000001-69B82837.MF4","252","249.0","driving"
"110.83155","00000001-69B82837.MF4","250","2.0","idle"
"111.0295","00000001-69B82837.MF4","4","246.0","driving"
"111.22739999999999","00000001-69B82837.MF4","243","239.0","driving"
"111.4254","00000001-69B82837.MF4","8","235.0","driving"
"111.62339999999999","00000001-69B82837.MF4","254","246.0","driving"
"111.8215","00000001-69B82837.MF4","246","8.0","idle"
"112.01955","00000001-69B82837.MF4","2","244.0","driving"
"112.2174","00000001-69B82837.MF4","71","69.0","driving"
"112.41539999999999","00000001-69B82837.MF4","158","87.0","driving"
"112.6134","00000001-69B82837.MF4","26","132.0","driving"
"112.8116","00000001-69B82837.MF4","242","216.0","driving"
"113.00949999999999","00000001-69B82837.MF4","248","6.0","idle"
"113.20739999999999","00000001-69B82837.MF4","16","232.0","driving"
"113.4054","00000001-69B82837.MF4","8","8.0","idle"
"113.6034","00000001-69B82837.MF4","14","6.0","idle"
"113.8016","00000001-69B82837.MF4","12","2.0","idle"
"113.99955","00000001-69B82837.MF4","233","221.0","driving"
"114.1974","00000001-69B82837.MF4","234","1.0","idle"
"114.3954","00000001-69B82837.MF4","252","18.0","idle"
"114.59339999999999","00000001-69B82837.MF4","248","4.0","idle"
"114.79155","00000001-69B82837.MF4","0","248.0","driving"
"114.98955","00000001-69B82837.MF4","254","254.0","driving"
"115.1874","00000001-69B82837.MF4","251","3.0","idle"
"115.38539999999999","00000001-69B82837.MF4","253","2.0","idle"
"115.5834","00000001-69B82837.MF4","6","247.0","driving"
"115.7815","00000001-69B82837.MF4","7","1.0","idle"
"115.9795","00000001-69B82837.MF4","246","239.0","driving"
"116.17739999999999","00000001-69B82837.MF4","2","244.0","driving"
"116.3754","00000001-69B82837.MF4","255","253.0","driving"
"116.57339999999999","00000001-69B82837.MF4","252","3.0","idle"
"116.77165","00000001-69B82837.MF4","5","247.0","driving"
"116.96794999999999","00000001-69B82837.MF4","251","246.0","driving"
"117.1659","00000001-69B82837.MF4","18","233.0","driving"
"117.3639","00000001-69B82837.MF4","26","8.0","idle"
"117.5619","00000001-69B82837.MF4","1","25.0","driving"
"117.7601","00000001-69B82837.MF4","248","247.0","driving"
"117.9579","00000001-69B82837.MF4","253","5.0","idle"
"118.15594999999999","00000001-69B82837.MF4","246","7.0","idle"
"118.35395","00000001-69B82837.MF4","0","246.0","driving"
"118.55194999999999","00000001-69B82837.MF4","244","244.0","driving"
"118.75014999999999","00000001-69B82837.MF4","61","183.0","driving"
"118.94794999999999","00000001-69B82837.MF4","11","50.0","driving"
"119.14595","00000001-69B82837.MF4","226","215.0","driving"
"119.34394999999999","00000001-69B82837.MF4","250","24.0","driving"
"119.54195","00000001-69B82837.MF4","40","210.0","driving"
"119.7401","00000001-69B82837.MF4","214","174.0","driving"
"119.93795","00000001-69B82837.MF4","10","204.0","driving"
"120.13595","00000001-69B82837.MF4","193","183.0","driving"
"120.3339","00000001-69B82837.MF4","19","174.0","driving"
"120.53195","00000001-69B82837.MF4","0","19.0","idle"
"120.73004999999999","00000001-69B82837.MF4","254","254.0","driving"
"120.92795","00000001-69B82837.MF4","0","254.0","driving"
"121.12594999999999","00000001-69B82837.MF4","19","19.0","idle"
"121.32395","00000001-69B82837.MF4","76","57.0","driving"
"121.52194999999999","00000001-69B82837.MF4","25","51.0","driving"
"121.72009999999999","00000001-69B82837.MF4","53","28.0","driving"
"121.91794999999999","00000001-69B82837.MF4","38","15.0","idle"
"122.11595","00000001-69B82837.MF4","7","31.0","driving"
"122.31394999999999","00000001-69B82837.MF4","238","231.0","driving"
"122.51195","00000001-69B82837.MF4","244","6.0","idle"
"122.71","00000001-69B82837.MF4","254","10.0","idle"
"122.90795","00000001-69B82837.MF4","239","15.0","idle"
"123.10594999999999","00000001-69B82837.MF4","9","230.0","driving"
"123.30395","00000001-69B82837.MF4","155","146.0","driving"
"123.50195","00000001-69B82837.MF4","112","43.0","driving"
"123.70025","00000001-69B82837.MF4","23","89.0","driving"
"123.89795","00000001-69B82837.MF4","67","44.0","driving"
"124.09594999999999","00000001-69B82837.MF4","41","26.0","driving"
"124.29395","00000001-69B82837.MF4","15","26.0","driving"
"124.49194999999999","00000001-69B82837.MF4","45","30.0","driving"
"124.69005","00000001-69B82837.MF4","250","205.0","driving"
"124.88794999999999","00000001-69B82837.MF4","26","224.0","driving"
"125.08595","00000001-69B82837.MF4","248","222.0","driving"
"125.28394999999999","00000001-69B82837.MF4","230","18.0","idle"
"125.48195","00000001-69B82837.MF4","13","217.0","driving"
"125.6801","00000001-69B82837.MF4","235","222.0","driving"
"125.87795","00000001-69B82837.MF4","39","196.0","driving"
"126.07594999999999","00000001-69B82837.MF4","3","36.0","driving"
"126.27395","00000001-69B82837.MF4","251","248.0","driving"
"126.47194999999999","00000001-69B82837.MF4","227","24.0","driving"
"126.67009999999999","00000001-69B82837.MF4","253","26.0","driving"
"126.86795","00000001-69B82837.MF4","7","246.0","driving"
"127.06595","00000001-69B82837.MF4","9","2.0","idle"
"127.26395","00000001-69B82837.MF4","53","44.0","driving"
"127.46199999999999","00000001-69B82837.MF4","4","49.0","driving"
"127.66014999999999","00000001-69B82837.MF4","8","4.0","idle"
"127.85794999999999","00000001-69B82837.MF4","14","6.0","idle"
"128.05595","00000001-69B82837.MF4","254","240.0","driving"
"128.25395","00000001-69B82837.MF4","6","248.0","driving"
"128.45194999999998","00000001-69B82837.MF4","254","248.0","driving"
"128.65165","00000001-69B82837.MF4","254","0.0","idle"
"128.84945","00000001-69B82837.MF4","5","249.0","driving"
"129.0476","00000001-69B82837.MF4","255","250.0","driving"
"129.24545","00000001-69B82837.MF4","1","254.0","driving"
"129.44344999999998","00000001-69B82837.MF4","252","251.0","driving"
"129.64165","00000001-69B82837.MF4","0","252.0","driving"
"129.83945","00000001-69B82837.MF4","6","6.0","idle"
"130.03754999999998","00000001-69B82837.MF4","253","247.0","driving"
"130.23545","00000001-69B82837.MF4","0","253.0","driving"
"130.43345","00000001-69B82837.MF4","252","252.0","driving"
"130.63155","00000001-69B82837.MF4","252","0.0","idle"
"130.82944999999998","00000001-69B82837.MF4","250","2.0","idle"
"131.0276","00000001-69B82837.MF4","254","4.0","idle"
"131.22545","00000001-69B82837.MF4","18","236.0","driving"
"131.42345","00000001-69B82837.MF4","232","214.0","driving"
"131.62165","00000001-69B82837.MF4","35","197.0","driving"
"131.81945","00000001-69B82837.MF4","73","38.0","driving"
"132.0176","00000001-69B82837.MF4","178","105.0","driving"
"132.21545","00000001-69B82837.MF4","58","120.0","driving"
"132.41344999999998","00000001-69B82837.MF4","206","148.0","driving"
